DOEID,LRGSTATE,TYPEHUQ,HD65,CD65,KWH,BTUEL,CUFEETNG,BTUNG,GALLONFO,BTUFO,GALLONLP,BTULP,GALLONKR,BTUKER,BTUELCDR,BTUELDWH,BTUELFZZ,BTUELRFG,BTUELCOL,BTUELWTH,BTUELSPH,BTUELAPL,BTUNGAPL,BTUNGWTH,BTUNGSPH,BTUFOAPL,BTUFOSPH,BTUFOWTH,BTULPAPL,BTULPSPH,BTULPWTH,BTUWOOD,ALTHUQ,WALLTYPE,YEARMADE,URBRUR,UGASHERE,TOTSQFT,TOTBASESQFT,TOTATTCSQFT,TOTGARGSQFT,TOTRHMSQFT,TOTHSQFT,TOTUSQFT,BASHSQFT,BASUSQFT,GARHSQFT,GARUSQFT,ATTHSQFT,ATTUSQFT,RHMHSQFT,RHMUSQFT,TOTCSQFT,TOTUCSQFT,BASCSQFT,BASUCSQFT,GARCSQFT,GARUCSQFT,ATTCSQFT,ATTUCSQFT,RHMCSQFT,RHMUCSQFT,HBUSNESS,OTHWORK,ATHOME,HHSEX,HHAGE,EMPLOYHH,SPOUSE,SDESCENT,NHSLDMEM,AGEHHMEM1,AGEHHMEM2,AGEHHMEM3,AGEHHMEM4,AGEHHMEM5,AGEHHMEM6,AGEHHMEM7,AGEHHMEM8,AGEHHMEM9,AGEHHMEM10,AGEHHMEM11,AGEHHMEM12,AGEHHMEMY,WORKPAY,RETIREPY,CASHBEN,NCASHBEN,MONEYPY
3641,4,5,119,4259,15891,54221,999999,9999999,999999,9999999,999999,9999999,999999,9999999,4476,748,0,3631,24517,9756,0,16317,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,7,10,1,1,806,0,0,0,806,0,806,0,0,0,0,0,0,0,806,806,0,0,0,0,0,0,0,806,0,1,0,1,1,40,2,1,0,2,40,99,99,99,99,99,99,99,99,99,99,99,42,1,0,0,0,6
3642,0,3,5768,1034,3905,13324,999999,9999999,704,97638,999999,9999999,999999,9999999,2147,0,2454,2102,1050,0,0,10172,9999999,9999999,9999999,0,79974,17664,9999999,9999999,9999999,9999999,9,1,1,1,1,1892,572,0,0,1320,1320,572,0,572,0,0,0,0,1320,0,631,1892,0,572,0,0,0,0,0,1320,0,0,0,1,63,2,0,0,1,63,99,99,99,99,99,99,99,99,99,99,99,99,1,1,0,0,7
3643,0,2,6034,868,7468,25481,999999,9999999,1022,141741,60,5513,999999,9999999,3294,0,3766,5659,1938,3518,0,14366,9999999,9999999,9999999,0,141741,0,5513,0,0,9999999,9,3,1,4,0,4456,2103,0,250,2103,2103,2353,0,2103,0,250,0,0,2103,0,4206,2353,0,2103,0,250,0,0,2103,0,0,0,0,1,80,1,0,0,1,80,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,5
3644,0,2,5743,1020,11813,40306,999999,9999999,1315,182409,560,51145,999999,9999999,2884,482,3297,2190,1228,0,0,36888,9999999,9999999,9999999,0,135066,47343,51145,0,0,9999999,9,3,4,4,0,3874,1170,0,250,2454,3624,250,1170,0,0,250,0,0,2454,0,362,3874,0,1170,0,250,0,0,0,2454,0,0,1,1,52,2,1,0,3,52,52,99,99,99,99,99,99,99,99,99,99,14,1,0,0,0,22
3645,1,2,7556,796,10930,37293,999999,9999999,725,100499,999999,9999999,999999,9999999,4542,759,0,8514,2163,0,0,26616,9999999,9999999,9999999,0,76329,24170,9999999,9999999,9999999,9999999,9,9,3,2,0,4160,1664,0,250,2246,3910,250,1664,0,0,250,0,0,2246,0,1117,4160,0,1664,0,250,0,0,0,2246,0,0,0,1,39,2,1,0,3,39,41,99,99,99,99,99,99,99,99,99,99,20,1,0,0,0,15
3646,0,2,5076,1273,8363,28535,1588,163367,999999,9999999,999999,9999999,999999,9999999,3707,619,0,1661,10419,0,0,16455,0,53769,109598,9999999,9999999,9999999,9999999,9999999,9999999,9999999,2,2,1,1,1,2646,1026,0,0,1620,1620,1026,0,1026,0,0,0,0,1620,0,2646,1026,0,1026,0,0,0,0,1620,0,0,0,1,1,51,2,0,0,2,51,99,99,99,99,99,99,99,99,99,99,99,11,1,0,1,0,7
3647,2,5,839,860,2919,9960,111,11422,999999,9999999,999999,9999999,999999,9999999,0,370,0,3499,929,0,0,5532,3566,6782,1074,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,4,6,1,1,872,0,0,0,872,0,872,0,0,0,0,0,0,0,872,330,541,0,0,0,0,0,0,330,541,0,0,0,2,21,2,0,1,3,21,27,99,99,99,99,99,99,99,99,99,99,21,1,0,0,0,7
3648,1,2,5529,1054,6176,21074,999999,9999999,1183,164070,999999,9999999,999999,9999999,3871,647,0,1734,7792,0,0,11548,9999999,9999999,9999999,0,124410,39660,9999999,9999999,9999999,9999999,9,5,5,3,0,2484,992,0,250,1242,2234,250,992,0,0,250,0,0,1242,0,2234,250,992,0,0,250,0,0,1242,0,0,0,1,2,77,1,1,0,2,77,99,99,99,99,99,99,99,99,99,99,99,68,0,1,0,0,14
3649,0,5,6338,903,5213,17786,665,68395,999999,9999999,999999,9999999,999999,9999999,0,0,0,3551,0,0,7113,7122,4037,7678,56680,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,3,3,1,1,706,0,0,0,706,706,0,0,0,0,0,0,0,706,0,0,706,0,0,0,0,0,0,0,706,0,0,1,2,21,2,0,0,1,21,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,7
3650,0,2,5523,1200,8514,29050,999999,9999999,382,53011,999999,9999999,999999,9999999,4441,0,0,4348,1871,6844,0,15987,9999999,9999999,9999999,0,53011,0,9999999,9999999,9999999,9999999,9,3,3,4,0,3876,1292,1292,0,1292,1292,2584,0,1292,0,0,0,1292,1292,0,775,3876,0,1292,0,0,0,1292,0,1292,0,0,0,2,35,2,0,0,1,35,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,5
3651,2,2,1022,836,6388,21796,551,56698,999999,9999999,999999,9999999,999999,9999999,0,635,0,3478,1660,0,0,16658,11716,31145,13837,9999999,9999999,9999999,9999999,9999999,9999999,5000,9,4,1,1,1,1289,0,0,250,1039,520,770,0,0,0,250,0,0,520,520,173,1289,0,0,0,250,0,0,0,1039,1,0,1,1,33,0,1,0,2,33,99,99,99,99,99,99,99,99,99,99,99,33,1,0,0,0,24
3652,0,2,950,4227,21282,72614,999999,9999999,999999,9999999,999999,9999999,999999,9999999,4721,789,0,7317,30779,9364,2993,22161,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,2,4,5,3,0,1750,0,0,400,1350,1350,400,0,0,0,400,0,0,1350,0,1350,400,0,0,0,400,0,0,1350,0,0,0,1,1,75,1,0,0,2,75,99,99,99,99,99,99,99,99,99,99,99,50,1,1,0,0,13
3653,4,5,149,4175,9359,31935,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,473,0,2775,16388,5622,670,6480,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,7,6,1,0,1292,0,0,0,1292,1292,0,0,0,0,0,0,0,1292,0,1292,0,0,0,0,0,0,0,1292,0,0,0,1,2,83,1,1,0,2,83,99,99,99,99,99,99,99,99,99,99,99,65,0,1,0,0,5
3654,0,3,6735,238,4443,15160,346,35566,999999,9999999,999999,9999999,999999,9999999,0,0,0,3222,0,6180,0,5758,0,0,35566,9999999,9999999,9999999,9999999,9999999,9999999,9999999,3,2,5,2,1,550,0,0,0,550,550,0,0,0,0,0,0,0,550,0,0,550,0,0,0,0,0,0,0,550,0,0,0,2,20,2,0,0,1,20,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,10
3655,0,2,3124,1393,23942,81690,1024,105370,999999,9999999,999999,9999999,999999,9999999,5768,963,6594,10052,9601,0,6425,55612,0,52970,52400,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,3,7,3,1,6400,1600,1600,650,2550,2040,4360,0,1600,0,650,0,1600,2040,510,2224,5414,0,1600,0,650,0,1600,986,1564,0,0,1,2,39,2,1,0,2,39,99,99,99,99,99,99,99,99,99,99,99,34,1,0,0,0,23
3656,0,2,802,4077,11156,38065,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,0,0,5869,0,12010,2246,17940,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,1,4,1,0,1296,0,0,0,1296,1296,0,0,0,0,0,0,0,1296,0,0,1296,0,0,0,0,0,0,0,1296,0,0,1,1,30,2,0,1,4,30,66,62,99,99,99,99,99,99,99,99,99,30,1,0,0,0,10
3657,1,2,6445,1000,4523,15432,595,61226,999999,9999999,999999,9999999,999999,9999999,0,289,2505,3012,664,0,0,11756,5815,15460,39951,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,3,7,4,1,5031,1677,0,400,2954,2954,2077,0,1677,0,400,0,0,2954,0,772,5031,0,1677,0,400,0,0,0,2954,0,0,1,1,33,2,1,0,2,33,99,99,99,99,99,99,99,99,99,99,99,32,0,0,0,0,20
3658,0,4,4840,1608,16742,57124,139,14303,999999,9999999,999999,9999999,999999,9999999,3872,647,11226,3718,8837,0,10438,34131,0,14303,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999,4,1,9,2,1,1206,0,0,0,1206,1206,0,0,0,0,0,0,0,1206,0,1206,0,0,0,0,0,0,0,1206,0,0,0,1,2,56,1,1,0,2,56,99,99,99,99,99,99,99,99,99,99,99,56,1,1,0,0,10
3659,2,4,1244,526,5897,20120,419,43085,999999,9999999,999999,9999999,999999,9999999,3367,0,0,3233,2449,0,4558,9880,8436,34649,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,3,7,1,1,1253,0,0,0,1253,1253,0,0,0,0,0,0,0,1253,0,1253,0,0,0,0,0,0,0,1253,0,0,0,1,1,34,2,1,0,2,34,99,99,99,99,99,99,99,99,99,99,99,24,0,0,0,0,15
3660,2,3,929,1090,3247,11077,303,31179,999999,9999999,999999,9999999,999999,9999999,0,0,0,4036,0,0,0,7041,8883,14335,7961,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,4,2,1,1,711,0,0,0,711,711,0,0,0,0,0,0,0,711,0,0,711,0,0,0,0,0,0,0,711,0,0,1,2,51,2,1,1,2,51,99,99,99,99,99,99,99,99,99,99,99,24,1,0,0,0,6
3661,0,2,5994,1157,15665,53449,731,75199,999999,9999999,999999,9999999,999999,9999999,7663,0,4799,5900,8857,0,0,38692,4828,20577,49794,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,1,7,2,1,7461,1938,0,400,5123,5523,1938,0,1938,400,0,0,0,5123,0,7061,1938,0,1938,400,0,0,0,5123,0,0,0,0,2,53,2,1,0,3,53,44,99,99,99,99,99,99,99,99,99,99,14,1,0,0,0,21
3662,0,2,10147,20,8869,30261,1771,182236,999999,9999999,999999,9999999,999999,9999999,4062,678,0,7079,0,0,0,23182,6372,31241,144623,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,2,8,1,1,2375,0,0,400,1975,2375,0,0,0,400,0,0,0,1975,0,0,2375,0,0,0,400,0,0,0,1975,0,1,1,1,41,2,1,0,2,41,99,99,99,99,99,99,99,99,99,99,99,41,1,0,0,0,17
3663,0,1,2386,2219,14258,48647,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,0,0,4270,7756,14393,7265,14963,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,3,7,2,0,528,0,0,0,528,528,0,0,0,0,0,0,0,528,0,528,0,0,0,0,0,0,0,528,0,0,0,0,2,43,2,1,1,4,43,43,36,99,99,99,99,99,99,99,99,99,17,1,0,0,0,10
3664,0,2,7292,450,3204,10932,86,8849,1295,179604,999999,9999999,15,2025,0,449,0,2761,442,0,0,7729,8849,0,0,0,151616,27988,9999999,9999999,9999999,9999999,9,2,1,1,1,4560,1140,1140,0,2280,2850,1710,570,570,0,0,0,1140,2280,0,912,4560,0,1140,0,0,0,1140,0,2280,0,0,1,2,75,2,0,0,1,75,99,99,99,99,99,99,99,99,99,99,99,99,1,1,0,0,17
3665,4,2,478,3980,22230,75849,999999,9999999,999999,9999999,999999,9999999,999999,9999999,4886,816,0,8515,27180,9690,4214,26250,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,7,2,1,1,3082,0,1541,400,1141,1141,1941,0,0,0,400,0,1541,1141,0,2682,1941,0,0,0,400,0,1541,1141,0,0,0,1,1,76,1,0,0,2,76,99,99,99,99,99,99,99,99,99,99,99,19,0,1,0,0,11
3666,0,2,5987,1243,5442,18568,664,68326,999999,9999999,999999,9999999,999999,9999999,1893,316,2165,1853,4661,0,0,12054,3364,16496,48466,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,2,4,2,1,2582,1146,0,250,1186,2332,250,1146,0,0,250,0,0,1186,0,2332,250,1146,0,0,250,0,0,1186,0,0,0,1,2,74,1,1,0,2,74,99,99,99,99,99,99,99,99,99,99,99,70,0,1,0,0,15
3667,0,2,9231,14,15865,54131,1959,201581,999999,9999999,999999,9999999,999999,9999999,0,821,5623,7010,31,0,0,47090,27212,60210,114159,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,2,10,1,1,2160,0,0,0,2160,2160,0,0,0,0,0,0,0,2160,0,360,2160,0,0,0,0,0,0,0,2160,0,0,0,1,34,2,1,0,5,34,38,14,12,99,99,99,99,99,99,99,99,6,1,0,0,0,16
3668,0,2,7091,804,3361,11468,921,94771,999999,9999999,999999,9999999,999999,9999999,0,0,0,3176,3291,0,0,5001,6533,15011,73227,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,3,1,2,1,1500,500,0,0,1000,1375,125,375,125,0,0,0,0,1000,0,1500,125,375,125,0,0,0,0,1000,0,0,0,1,1,82,1,0,0,1,82,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,6
3669,1,2,7510,814,9126,31138,999999,9999999,999999,9999999,298,27216,999999,9999999,4374,731,0,6148,0,0,2958,22032,9999999,9999999,9999999,9999999,9999999,9999999,5756,0,21460,120000,9,3,5,4,0,3276,1092,0,0,2184,3276,0,1092,0,0,0,0,0,2184,0,0,3276,0,1092,0,0,0,0,0,2184,0,0,1,2,61,1,1,0,2,61,99,99,99,99,99,99,99,99,99,99,99,56,1,1,0,0,22
3670,4,2,190,4169,19544,66683,999999,9999999,999999,9999999,999999,9999999,999999,9999999,3034,507,0,5374,26222,9351,1368,24368,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,4,7,1,0,2349,0,975,400,975,975,1375,0,0,0,400,0,975,975,0,1949,1375,0,0,0,400,0,975,975,0,0,0,0,1,44,2,1,0,4,44,49,20,99,99,99,99,99,99,99,99,99,19,1,0,0,0,12
3671,0,5,2669,2224,2053,7006,390,40168,999999,9999999,999999,9999999,999999,9999999,0,348,0,2041,2269,0,0,2696,0,11267,28901,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,3,4,1,1,848,0,0,0,848,848,0,0,0,0,0,0,0,848,0,565,848,0,0,0,0,0,0,0,848,0,0,0,1,88,1,0,0,1,88,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,6
3672,3,2,1886,2802,17829,60833,347,35706,999999,9999999,999999,9999999,999999,9999999,0,692,6009,10027,17128,0,0,33678,5313,18331,12062,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,1,8,3,1,4262,0,2131,400,1731,1731,2531,0,0,0,400,0,2131,1731,0,3862,2531,0,0,0,400,0,2131,1731,0,0,0,0,1,46,2,1,0,3,46,47,99,99,99,99,99,99,99,99,99,99,17,1,0,0,0,9
3673,0,5,4456,1595,16047,54752,860,88545,999999,9999999,999999,9999999,999999,9999999,0,1172,0,5692,14049,0,0,35011,16651,32046,39848,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,1,5,1,1,1600,0,0,0,1600,1600,0,0,0,0,0,0,0,1600,0,1600,0,0,0,0,0,0,0,1600,0,0,0,1,2,63,1,1,0,3,63,70,99,99,99,99,99,99,99,99,99,99,61,1,1,0,0,13
3674,3,2,1155,3574,4439,15146,169,17342,999999,9999999,999999,9999999,999999,9999999,0,0,0,6878,0,0,0,8268,5977,11365,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,2,5,4,1,627,0,0,0,627,0,627,0,0,0,0,0,0,0,627,0,627,0,0,0,0,0,0,0,627,0,0,1,1,62,1,0,1,1,62,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,1
3675,0,2,5330,1170,13683,46686,999999,9999999,999999,9999999,999999,9999999,999999,9999999,5152,861,0,7085,3293,7940,11036,17332,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,3,6,3,0,1008,0,0,0,1008,202,806,0,0,0,0,0,0,202,806,202,1008,0,0,0,0,0,0,0,1008,0,0,0,1,53,1,0,0,1,53,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,8
3676,0,5,3605,1291,11730,40022,999999,9999999,999999,9999999,999999,9999999,999999,9999999,3968,663,0,3188,5414,8647,7725,15048,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,2,6,1,1,642,0,0,0,642,642,0,0,0,0,0,0,0,642,0,642,0,0,0,0,0,0,0,642,0,0,0,0,2,22,2,0,0,2,22,99,99,99,99,99,99,99,99,99,99,99,21,0,0,0,0,8
3677,0,5,7522,704,4582,15634,466,47910,999999,9999999,999999,9999999,999999,9999999,0,0,0,3657,1673,0,0,10304,0,5832,42078,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,4,5,1,1,913,0,0,0,913,913,0,0,0,0,0,0,0,913,0,228,913,0,0,0,0,0,0,0,913,0,0,1,1,62,1,1,0,2,62,99,99,99,99,99,99,99,99,99,99,99,61,1,1,0,0,9
3678,0,2,7630,678,29028,99044,583,59991,999999,9999999,999999,9999999,999999,9999999,10761,984,8543,9803,12062,0,0,77179,0,22639,37352,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,3,10,3,1,2040,0,0,650,1390,1390,650,0,0,0,650,0,0,1390,0,1390,650,0,0,0,650,0,0,1390,0,0,1,1,1,41,1,1,0,9,41,43,68,21,19,18,16,14,99,99,99,99,11,1,1,0,0,11
3679,0,2,5386,1393,4601,15699,877,90236,999999,9999999,999999,9999999,999999,9999999,0,0,2665,2282,1312,0,1341,10764,3649,6940,79647,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,3,1,1,1,4230,1575,0,0,2655,3699,531,1575,0,0,0,0,0,2124,531,846,4230,0,1575,0,0,0,0,0,2655,0,0,0,1,51,1,0,0,1,51,99,99,99,99,99,99,99,99,99,99,99,99,0,1,1,1,3
3680,0,2,3981,481,7639,26064,525,54023,999999,9999999,999999,9999999,999999,9999999,2151,629,0,6566,0,0,0,19498,0,25124,28899,9999999,9999999,9999999,9999999,9999999,9999999,5000,9,5,7,1,1,3300,0,1650,250,1400,1400,1900,0,0,0,250,0,1650,1400,0,0,3300,0,0,0,250,0,1650,0,1400,1,0,1,2,45,2,1,0,6,45,38,15,8,5,99,99,99,99,99,99,99,3,1,0,0,1,8
3681,0,2,5214,1408,15822,53985,791,81394,999999,9999999,999999,9999999,999999,9999999,5428,907,7869,5213,9742,0,0,39030,3762,18447,59185,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,3,1,2,1,1536,480,0,0,1056,1536,0,480,0,0,0,0,0,1056,0,1152,1536,0,480,0,0,0,0,0,1056,0,0,1,1,70,1,1,0,2,70,99,99,99,99,99,99,99,99,99,99,99,70,0,1,0,0,8
3682,3,2,2086,2932,24845,84771,999999,9999999,999999,9999999,999999,9999999,999999,9999999,5029,840,0,8185,17836,15499,9128,34123,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,15000,9,1,5,2,0,1724,0,0,400,1324,1324,400,0,0,0,400,0,0,1324,0,494,1230,0,0,0,400,0,0,494,830,0,0,1,2,47,2,1,0,4,47,48,23,99,99,99,99,99,99,99,99,99,20,1,0,0,0,15
3683,0,2,4652,307,9880,33711,356,36671,999999,9999999,999999,9999999,999999,9999999,5472,914,0,5003,0,0,7413,21295,0,13619,23052,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,7,9,4,1,4030,0,2015,400,1615,1413,2617,0,0,0,400,0,2015,1413,202,0,4030,0,0,0,400,0,2015,0,1615,0,0,0,2,51,2,0,0,1,51,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,15
3684,0,2,6342,928,18114,61805,479,49289,999999,9999999,999999,9999999,999999,9999999,0,930,8070,15153,10120,0,0,36532,7129,13709,28451,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,3,3,2,1,2230,884,0,0,1346,2009,221,663,221,0,0,0,0,1346,0,2230,221,663,221,0,0,0,0,1346,0,1,0,1,2,45,2,1,0,4,45,46,18,99,99,99,99,99,99,99,99,99,11,1,0,0,0,13
3685,0,2,6251,1021,5272,17988,995,102386,999999,9999999,999999,9999999,999999,9999999,0,423,0,4123,3311,0,0,10554,8933,27071,66382,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,1,2,3,1,5882,0,1794,250,3838,3838,2044,0,0,0,250,0,1794,3838,0,5632,2044,0,0,0,250,0,1794,3838,0,0,0,1,1,40,0,1,0,2,40,99,99,99,99,99,99,99,99,99,99,99,40,1,0,0,0,24
3686,2,5,1237,1738,2920,9963,139,14314,999999,9999999,999999,9999999,999999,9999999,0,271,0,692,2017,0,2067,5187,4132,10182,0,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,4,5,1,1,986,0,0,0,986,986,0,0,0,0,0,0,0,986,0,986,0,0,0,0,0,0,0,986,0,0,0,0,2,25,2,1,1,4,25,23,4,99,99,99,99,99,99,99,99,99,1,1,0,0,0,12
3687,2,5,1236,1330,7637,26057,999999,9999999,999999,9999999,999999,9999999,999999,9999999,0,0,0,3525,3561,7999,4438,6534,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,4,3,1,1,860,0,0,0,860,860,0,0,0,0,0,0,0,860,0,287,860,0,0,0,0,0,0,0,860,0,0,0,1,35,2,0,0,2,35,99,99,99,99,99,99,99,99,99,99,99,18,1,0,0,0,10
3688,0,3,3756,1908,3693,12599,744,76558,999999,9999999,999999,9999999,999999,9999999,2518,421,0,2465,4215,0,0,5919,0,22022,54536,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,1,5,1,1,768,0,0,250,518,518,250,0,0,0,250,0,0,518,0,518,250,0,0,0,250,0,0,518,0,0,0,0,2,76,1,0,1,1,76,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,4
3689,0,2,4659,1537,26789,91406,1320,135828,999999,9999999,489,44616,999999,9999999,6958,637,5525,9416,18626,0,0,63364,34289,44419,57120,9999999,9999999,9999999,0,0,44616,9999999,9,1,8,1,1,3576,975,0,650,1951,2902,674,951,24,0,650,0,0,1951,0,2926,674,951,24,0,650,0,0,1951,0,0,0,1,1,41,1,1,0,6,41,47,10,7,6,99,99,99,99,99,99,99,3,1,0,0,0,24
3690,0,2,5415,1042,6513,22222,738,75940,999999,9999999,999999,9999999,999999,9999999,3510,0,4013,3436,1290,0,2047,15449,2999,15054,57887,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,1,3,1,1,2184,728,728,0,728,1274,910,728,0,0,0,0,728,546,182,546,2184,0,728,0,0,0,728,0,728,0,0,0,1,64,1,0,0,1,64,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,4
3691,0,2,3750,1953,20385,69554,1160,119364,999999,9999999,999999,9999999,999999,9999999,5156,0,5656,3577,18438,0,6039,41500,0,52833,66531,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,2,1,2,1,1064,0,0,0,1064,532,532,0,0,0,0,0,0,532,532,709,1064,0,0,0,0,0,0,0,1064,0,0,1,1,36,1,1,0,4,36,46,16,99,99,99,99,99,99,99,99,99,15,1,0,1,1,3
3692,1,2,5316,1305,9283,31674,849,87331,999999,9999999,999999,9999999,999999,9999999,0,0,0,6638,4883,0,0,20153,7808,14849,64674,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,3,2,3,1,6572,2294,0,0,4278,4278,2294,0,2294,0,0,0,0,4278,0,3755,6572,0,2294,0,0,0,0,0,4278,0,0,1,2,39,2,1,1,8,39,37,34,30,25,23,21,99,99,99,99,99,20,1,0,0,0,18
3693,2,5,2027,333,5272,17988,999999,9999999,999999,9999999,999999,9999999,999999,9999999,2065,345,0,925,295,4501,3128,9139,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,4,8,1,0,716,0,0,0,716,716,0,0,0,0,0,0,0,716,0,358,716,0,0,0,0,0,0,0,716,0,0,0,2,27,2,1,0,2,27,99,99,99,99,99,99,99,99,99,99,99,27,1,0,0,0,20
3694,0,2,7909,599,8516,29057,1145,117845,999999,9999999,999999,9999999,999999,9999999,0,906,0,8408,3037,0,0,17612,16107,30975,70763,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,3,9,3,1,2739,667,0,650,1422,2089,650,667,0,0,650,0,0,1422,0,2089,650,667,0,0,650,0,0,1422,0,0,0,0,1,37,2,1,0,4,37,32,3,99,99,99,99,99,99,99,99,99,1,1,0,0,0,14
3695,0,2,5204,1126,5022,17135,999999,9999999,554,76834,999999,9999999,999999,9999999,3256,0,0,3188,2766,0,0,11181,9999999,9999999,9999999,0,57097,19737,9999999,9999999,9999999,9999999,9,2,1,2,1,2646,882,882,0,882,882,1764,0,882,0,0,0,882,882,0,1323,2646,0,882,0,0,0,882,0,882,0,0,1,2,83,1,1,0,2,83,99,99,99,99,99,99,99,99,99,99,99,83,0,1,0,0,9
3696,0,5,6106,835,4668,15927,1033,106316,999999,9999999,999999,9999999,999999,9999999,0,0,0,4148,1701,0,0,10078,10369,19719,76228,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,1,1,1,1,569,0,0,0,569,569,0,0,0,0,0,0,0,569,0,142,569,0,0,0,0,0,0,0,569,0,0,1,2,50,2,0,1,4,50,27,24,99,99,99,99,99,99,99,99,99,19,1,0,0,0,10
3697,2,5,1120,550,3062,10448,197,20265,999999,9999999,999999,9999999,999999,9999999,0,0,0,2967,0,0,2459,5022,4400,8367,7498,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,4,4,1,1,612,0,0,0,612,204,408,0,0,0,0,0,0,204,408,0,612,0,0,0,0,0,0,0,612,0,0,0,2,46,2,0,0,1,46,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,8
3698,0,2,6520,698,9335,31851,1120,115248,999999,9999999,999999,9999999,999999,9999999,3197,0,4634,3287,3297,0,0,25267,0,29688,85560,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,4,1,1,1,2970,990,990,0,990,1955,1015,965,25,0,0,0,990,990,0,424,2970,0,990,0,0,0,990,0,990,0,0,1,2,26,2,1,0,4,26,24,2,99,99,99,99,99,99,99,99,99,1,1,0,0,1,8
3699,0,2,5344,1216,12933,44129,1538,158221,999999,9999999,999999,9999999,999999,9999999,3342,558,0,7962,7998,0,0,28169,0,63122,95099,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9,1,6,3,1,1350,0,0,0,1350,1350,0,0,0,0,0,0,0,1350,0,1350,0,0,0,0,0,0,0,1350,0,1,0,1,1,29,1,1,0,5,29,36,8,2,99,99,99,99,99,99,99,99,1,1,0,0,0,8
